stars,rating,text
1,Negative,"The worst pizza I've ever eaten! We were starving and ordered the Viva Las Vegas. I believe the Sopressata was rancid and picked it off. The crust was gooey and nasty. My bf loves meats and ate my pieces. The flavor of the meat permeated the cheese and I only ate some toppings so I had something in my tummy before attending a wine event! We left the event early as my bf started feeling Ill, nauseated by the time we got home and sick all night! I had much less discomfort which was 12 delay in the resulting surprise. 
Worse than Chuck E Cheese!
The cheap beer is the only thing that should be ordered here!"
1,Negative,"the worst i mean the worst customer service. my brother came in here ordered two large pizzas for during their happy hour service, and instead of paying 12.90 for them, he was charged full price $32. i came back with him and we told the cashier we wanted the happy hour price instead of the full price. got the money back, and returned 15 mins later to them having not even started our pizzas! don't catch us back here again."
1,Negative,Very poor customer service. I ordered food at 6:20 pm online my order didn't arrive so I called to see what was going on they said my order was cancelled because of the wrong number. Keep in mind it was placed off my sisters online account. They claimed they called and she said nobody ordered pizza but she's here with me. I said ok fine can I resubmit the order they said sure. 17 mins later I get a knock on the door and there is my pizza. The pizza was cold I told the driver it was ok take the pizza back and I would call and see if they can make my order fresh. I called in and the manager said oh well I can't give u a discount or anything because your number is wrong. That's the least you could have done. Poor customer service at best please do not order from this location!!
1,Negative,"Great place if you want to pay $13 for what tastes and looks like a frozen pizza. Ordered the house salad with lemon vinaigrette which was way too sour and cheesy garlic bread which was decent considering we were starving. Then our pizza came, a simple thin crust pepperoni pizza, which looked and tasted like a frozen pizza. It was served on cardboard... would not recommend and will never be returning."
1,Negative,"I've gone there twice, once when it first opened then again tonight.  Both times extreemly disappointed.   I only went back to give it another shot since I was hopping for my first night going was just an off night.  I was wrong.  The pizza honestly was gross.  It was cold, dough is heavy and flavorless,  sauce was watered down, pepperoni was bad quality and the cheese was actually the only good part.
We unfortunately left half of it and fed it to the birds outside lol.
I wouldn't recommend this place truthfully at all.
Worst part was the owner gave my pizza to another costumer by accident and made me wait another 15 minutes to make and other one."
1,Negative,"Today was an opportunity for Pizza Fire to shine or it would be our last visit. We had free pizza coupons due to lousy service on our last visit. Not much has changed except for the prices and the menu. Coupon stated unlimited toppings. I found out that fresh mozzarella was not a topping?  So I paid the extra $, scratching my head "" if it's not a topping what could it be""? Hey, I was getting a free pizza so $ wasn't a big deal. If you like soggy pizza you would have loved this one. My husband always orders the unlimited or build your own pizza.  Nope, not any more it is off the menu. My husbands pizza was as soggy as mine. Ugh! They were a little more organized than past visits but the pizza needs to improve. Looks like Neapolitan Pizza in the strip mall in front of Costco gets my business with friendly organized staff and a nice crust."
1,Negative,"Ordered this after 12 midnight. Asked for pepperoni with extra sauce and chicken fingers. The order was expected to be delivered in 45 min, it took 15. That was the only positive part of our experience. The fingers were dry and burnt... I mean black on one side, not just overcooked. The pizza is horrible. Barely any toppings, spongy crust. I will never order from them again. Disgusting. Not worth it,"
2,Negative,"Service was good but pizza was awful...dry, scant toppings & it took forever to arrive.  I'm missing Nello's already."
1,Negative,"I forgot why I haven't ordered from here in years. Now I remember after todays carryout.  Watered down marinara.  Dry breadsticks. Undercooked pizza. And messed up order (they forgot one of my toppings - bacon).  See photo.  I didn't call them  to rectify the problem, they'd probably give me the run around for their mistake and having to wait for my correct order, yeah, no, I was too starved to wait.  Papa makes better pizza. Always papa from now on."
2,Negative,"The pretzel app was great, salad good, but the pizza is completely lacking. The sauce is basically tomato paste."
2,Negative,"Note: This review is past due and it was for the time I visited during the month of March. 

Incredibly slow service. There were only two people in the restaurant yet we got our god damn pizza 30 mins later. I was very furious. To top it off, there were only two tables that were occupied and 20 or something vacant ones. Anyways, we ordered the BBQ pizza and once we received it, our first bite into the pizza had BBQ sauce dripping everywhere my plate. That is because they basically downed the whole pizza in BBQ sauce. Me and my friend could not even finish the pizza because it was too drenched with BBQ sauce. However, the pig inside me still gobbled most of it since I do love BBQ pizza.

Seriously, I never want to give a place a one star, because unless they actually treated their customers like trash, that would be the underlying decision to give them a one star. They really need to work on their service because I can only imagine if they were actually busy...if they ever are."
1,Negative,"The pizza wasn't that great at all and neither was the weird garlic bread. 
Wouldn't recommend at all."
2,Negative,"I had a mushroom and cheese pizza delivered.  The mushrooms were cannd, which I actually prefer, and there were lots of them.   The cheese was thick, not too greasy,  and not over seasoned.  The sauce was decent, meaning nothing that stuck out to me as exceptionally bad or good,  but that is where any goodness ends.

I'm from ny and I've only have one pizza in ohio that had a passable crust.   This was not it.

1.  Crust was covered in grease like PH
2.  There was not a lot on the edges of the pizza and what was was crispy or incredibly greasy.
2.  The crust below the pizza was thick and way too greasy.   

Overall a very poor showing.  I will never go back"
2,Negative,"NOT GOOD PIZZA. I can't hate them for making it cheap (that's why I went there), but it's probably the most bland excuse for pizza I've ever had...the first time I've ever been unenthusiastic about finishing leftover pizza.

Service was fine, and it was quick - it's just not very good food. If your only care is filling your stomach on $5, then this place is for you. If you are actually looking for something that tastes good, GO SOMEWHERE ELSE. There are plenty of other pizza joints around that are a million times better."
1,Negative,"I'll start by saying the pizza is really great here and so is the pasta easily four stars. Ive been here a few times, and everyone was helpful. DO NOT GET the girl server with the forehead bangs she ruined our experience. 

TERRIBLE service. Wow. Came in Saturday with a couple of girlfriends, and our server was absolutely terrible. She took forever to bring us our menus, even longer to get our drinks out. It's not like she was even busy she was just screwing around on her phone at the end of the bar. We finally get her to come to the table and she was abrupt and short with us when answering some of the questions we had about the menu. When the food finally did come she practically slammed the plates down. My girlfriend didn't have silverware and again, we had to flag her down for ten mintues so we could enjoy the meal. Didn't get refills once, she didn't come by to ask how everything was. We weren't even half way through the meal when she dropped off the check, we still had a to go order to place and were thinking about dessert. We were long finished before she came back again and was really rude with us when we told her we needed to place two chicken parm dinners to go and she snachtched up the checkbook so fast. Don't know what her problem was. We asked for her superior but she told us he wasn't available, I'll talk to him next time we go in and he'll get an earful."
1,Negative,I have given this place 2 tries and they are just terrible. The sauce here taste funny and the overall pizza was not good. The worst thing about this place is the wait times. The last time I order over the phone app and it said my pizza was ready for pickup at 6:10pm. I got there right on time and watched them hand my order to the person in front of me. They then had to remake my order which made me wait there for 20 minutes.
1,Negative,"The place needs a facelift, badly. It felt grungy; there was a stain of some kind on one of the seats at our table and the table was sticky. Our daughter's ""cheese pizza"" was on a tortilla and the cheese was not melted all the way along with WAY too much sauce. Either the waitress or the chef got my order wrong (a totally different dish than I ordered) so while my family ate I had to wait for my food to be remade. Only good part about our experience was that we had a gift card so we only paid $13 after tip."
1,Negative,"Went to this place several times when first opened. Good pizza and good service. The last two times was poor. Went yesterday (10/24) Called in a carry out. Rep stated 15-20 mins. Arrived---no pizza stated 5 more mins,-- no problem. I waited and waited and waited and waited. 45 mins later it was ready with No apologize, nothing. I asked several times how much longer, each time 5 mins. End result: poor customer service, pizzas were wrong when I got home But they were good. It was apparent by looking thru the glass of the pizza making process several new people were working but not trained well. Would not suggest this place considering there is about a dozen pizza joints within 2 miles. But this would be a good location to open a real pizza restaurant."
2,Negative,The pizza came out late and cold but it was still good just wish it would have been warm. The spinach side dish was great. We also ordered the swordfish silicon which was a little dry but good sauce and nice veggies. Service was slow but we met a nice couple next to us from Australia so it helped pass the time.  Overpriced for the food court location.
2,Negative,"I definitely was not impressed with this place. Which was odd because nothing but great things about it.  The dining was freezing and you could tell the plumping was older. I got an order of their oven baked fries and they were no where near as good a deep fried one and you could tell that they came out of a bag. 

I ordered a personal pan pizza and it was a little greasy. I don't think I'd  go back on my own volition."
2,Negative,"My parents and I went here because we had a Groupon.  I was pretty excited to try it out since it is so close to my house and my previous favorite pizza joint wasn't cutting it.  This place was a major let down and I will not be going back there.

Meal:  I had a 12"", original crust pizza with olives, ham, and mozzarella cheese.  

Taste:  This was perhaps the most bland pizza I have ever had.  The crust didn't seem like it was cooked all the way . . . this is just a guess but I think it was a frozen crust.  I think a 2x4 with salt sprinkled on would have more depth and interesting flavors than this pizza.  4 out of 10.

Value:  Had it not been for the Groupon, this would have been way too expensive.  This place is crazy expensive and it really feels like they nickle and dime you.  2 out of 5.

Service/Cleanliness:  The people who work there are incredibly nice and they sure got the pizza out quick.  The person who took my order was the only real bright spot during the experience.  10 out of 10.

Atmosphere:  It is a cute place but it would be nice if they had a place to sit down and eat.  I think if they did this, it would be a half way decent place to get lunch.  2 out of 5.

Overall:  Skip this place.  The food is not good and the value is just as bad.  I would go here if it was the last pizza place in the east valley.  18 out of 30 points, 1 out of 5 stars."
1,Negative,"My bf and I came here hoping for a nice fancy meal to celebrate my birthday. He ordered the chicken meatballs and BBQ fries and I got the 10 oz classic-cut filet. Sad to say we were sorely disappointed. I shit you not, I have had a better steak at Chili's before and I fucking hate Chili's. Bf paid an exorbitant amount for 3 meatballs and over-seasoned mediocre fries. I got an awful over-seasoned (COVERED in black pepper), under cooked (ordered medium rare and got rare), tasteless, dry filet mignon steak. It came pre-cut so I assume the juices disappeared once the chef or server carved the meat before it got to our table.

Only redeeming dish were the grilled cheese and tomato soup dumplings, but even that wasn't enough to make this more than a disappointing meal.

Total came up to $105, which is crazy for the quality (or lack of) we received. I was kind of expecting the bill to be discounted a bit because the manager came by to ask us what was wrong since we told our server the food was ""alright."" Not coming back again. You'd make a better decision choosing ANY of the other Cosmo restaurants. Even secret pizza would've been better."
2,Negative,"I feel like I'm being slightly generous with 3 stars.  The house is Absolutley.... Gross.  The bench seat cushions look extremely dirty and the worst part of all: it literally stinks like a seniors complex full of dirty depends.  If my wife and I weren't completely starving then we would have left.

We ordered the pizza which was recommended by the waitress. It tasted like a frozen pizza. Crust was far from fresh. Overall, a bad experience.  I'm changing it to 2 stars after writing this."
2,Negative,"Fast delivery as promised but I ordered a Sicilian pizza and the crust was just very bland and had absolutely no flavor. My wife stated that it tasted like cardboard, and I would have to agree. Their regular thin crust pizza is just ok, lacks taste. Hoagies soggy. Very overpriced for the quality, unfortunately. 

Just seems to be another example of a sub-par, cookie cutter pizza shop. The only thing I have to compliment on is really the sauce. The sauce is actually pretty good. I would recommend going to Primanti Brothers for your pizza desires. I'm very rarely disappointed by their pizza.

Sucks that I have to give such a crappy review, but I have absolutely nothing to rave about. Totinos party pizzas have more flavor. If you haven't already noticed, I feel their food is terrible. That is all."
2,Negative,"Way to expensive and the decor needs to be upgraded, you can find much better pizza and pasta at some other locations in the south hills.."
1,Negative,"Lousy experience.  Didn't think you could go wrong ordering a pizza until I ate here.  We didn't have to pay for the pizza, and ordered a salad to go. Even the salad was disappointing. Maybe the burgers are good?"
1,Negative,2 hours to get a pizza?  Really?  On a Monday?  And it's not like it's gourmet pizza...never again. Worst $30 I have spent in a minute.
2,Negative,"Many of the reviews on here are far too exaggerated. I am originally from Chicago and the pizza at Vito's is not even close to what we have there. It is quite a step even below Barro's, which I enjoy but is also not a good representation of Chicago.

I am speaking in regards to their deep dish, which is all that I have tried here. The pizza is not awful. It is pizza and when is pizza ever bad? However, it is nothing special and definitely below average. The prices are very high considering the quality of pizza. We spent over $30 for one pizza and a small side. For that price I expect something a lot better, so I don't think we will be back."
1,Negative,"Wish I could give less than 1 star.  Worst Pizza Hut delivery experience ever.  I understand I'm not spending $50 for pizza, however I live less than 2 miles away and it took them 1.5 hours to get here.  How is that even possible?  I checked in with the store after 45 min and they assured me it would be here within 10 min....twice...then I gave up.  If it was just me, it wouldn't be such a big deal, but when you have guests its matters."
1,Negative,"Domino's has ruined my night. I got home late, my delivery had just shown up, the number they had on file didn't know there was a pizza coming. I call the store for FIFTEEN MINUTES, at least TEN TIMES-no answer! Finally they answer their phone and then proceed to tell me the driver was too scared to come back to my house, actual words ""he said it was dark and he felt uncomfortable"" then the manager added the store was about to close, so all in all, my pizza cannot be delivered. I understand the manager cannot make his child of a driver deliver my pizza if he claims to be ""uncomfortable"", so I still want my pizza, and decide to go down myself for my now AT LEAST 20 minute late pizza-mmm, yum. Plus, it'll be nice to put a face to this driver who must be 12-yrs-old.
I get there, no one is up front when they KNEW I was coming! I literally waited three minutes before the driver noticed a customer up front and all he did was call for the manager and go back to the back. Guess what? He looked to be about 35 years old, what the-I'm really trying not to curse throughout this review, but I am LIVID. The manager comes up, looking like he's now the one scared of me, and by the way, this guy looks to be around 18. Not that he's too young to be a manager but he was obviously lacking confidence and intelligence from the whole scenario I'm having with him.
I'm just wondering a few things. Not why they have jobs at all, that would be mean, though the driver really needs to look into a new job if he can't drive to a normal looking neighborhood at night, definitely a poor choice for his career. But I'm also wondering why no one was checking the front more frequently, there was an extremely easily accessible donation jar in my reach the entire time. Someone could easily walk in and walk out. Why my phone calls weren't answered until they were almost closed-actually I was definitely calling longer than 15 minutes. I actually did ask him why they never answered the phone, his response was he was counting the inventory in the walk-in. ARE YOU KIDDING ME!? Your phone is ringing repeatedly during the span of a few minutes, you really aren't going to stop and answer?? Or if you couldn't hear it your employee couldn't tell you the phone was ringing REPEATEDLY!!!!!!??!!?!??!???!?!?!!
WHY THE HELL ARE THESE TWO THE ONLY ONES IN THE STORE ON A FRIDAY NIGHT!?!?!?!?? -Honestly, all this was just pasted from my Facebook post.
As a follow up, I was able to get a hold of the store's GM this morning to tell him about the FIVE charges I found on my bank account, essentially he solved my problem, refunding the money and also giving my a credit for my next pizza with them, but I was unimpressed by the feel I got from him on the phone.
 I really need the DM to be aware that this particular store seems to be falling apart and may need to be checked on.

Names of Domino's staff that ""helped"" me:
Justin-GM
Andre-Manager On Duty
Shane-Driver"
2,Negative,"I was here for lunch with a small group. The nice-ish toppings on the pizzas, both the wood-fired and the pan, were overwhelmed by the thick, gluey crust mountains. Sort of what you might expect from the pan pizza, but I was disappointed in the crust of the wood-fired pizza. Also, there was a only a shadow of toppings on both pizzas. The music was ridiculously loud for lunch time. 

On the plus side: plenty of chic attire and ambience if you want to look around instead of talking.  Salads are pretty standard greens with dressing, but they remain the meal's high point. Doesn't add much that is new or interesting to the Madison restaurant scene (though maybe the bar time crowd is the target audience?).

I am, however, a huge fan of Chef Evan. I just wish he was still making his Spanglish-inspired sandwich at 4 & 20."
2,Negative,"Got pizza here before for my first time, just a standard large cheese and pepperoni.  While the pizza was excellent, their billing practice needs tweaked.  When I saw the total on the register, I pulled out my debit card and suddenly the total went a little higher after the guy saw my card... Much higher than just tax.  There was an unadvertised fee for using a card that they try to slip in when you aren't looking.  Not a good thing to pull on your customers, haven't been back since."
2,Negative,"This is a hard review for me because I used to love going to Crust for lunch every week or so, but the quality has gone down so far that I won't be back for a long time.

My concerns started about a year and a half ago when they began to make the lunch pizza slices in the morning, freeze them, and then heat them up when ordered.  Perhaps they did that prior, but the taste was declining so much that one day I asked the bartender about it and was told about the freezing process, so I stopped wasting my money on slices for lunch.  Since then I've still gone back for other lunch items but it can be very hit or miss... there is just no consistency from one day to the next.  The only item worth ordering is the regular NY style pizza, which is still great.  The same goes for the service, one day it's amazing and the next day it's just horrible.

My last visit was for a business lunch, and the service was decent, but 2 of the 4 dishes (including my chicken parm) were inedible.  Seriously, I have never had a worse piece of chicken in my life; I can't even explain it.  It was like cutting through crunchy plastic, and to make matters worse the breadcrumbs were mostly burnt and the entire dish smelled funny, like what a petting zoo smells like.

I truly hope they improve the quality back to what I remember, but honestly most of the time when a business starts going downhill and cutting corners on the quality of food, it doesn't recover.  Sorry."
1,Negative,Worst pizza place ever. The pizza slice is very hard to chew. I think they must put it for more than one day. It's cheap but tastes horrible.
1,Negative,"Doesn't even deserve the one star.

I don't generally give bad review's, but my experience here was inexcusable.

Service was horrible, with a forced smile from the waitress only when giving us the bill. Waited on table bread for 1 hour, but it never came. Restaurant wasn't busy at all, but our appetizers took 75 minutes to come out. Followed by two flavorless pies with the least amount of toppings possible, even for a Neapolitan style pizza.

Save your money, and stick to the pizzerias that do it best in this city. Queen Margarita, Pizzeria Libretto, etc.."
2,Negative,"Its a cheap pizza by the slice type place. You can ""dine"" in or out but they dont have a restroom and sent me across the street. (Can you even serve food in a dinning area and not have a restroom?)

I wasnt distracted by the flashing lights of the casino and made it back over to buy a slice. I normally love pizza by the slice places as they are quick and easy to carry as you go to your next stop.

This pizza fit those categories but it was made with low quality meat and cheese. Was kinda bummed out with it. 

The next time I'm on Fremont st I will definitely find somewhere else to eat."
1,Negative,Last time the pizza was bomb... this time it was suuuuper fucking greasy and the bread was so thin you couldn't even lift the slice without it breaking off/sliding ... lame... walked from Ceasars specifically for this slice... what a bummer
1,Negative,"Worst pizza place in town  If Rocco isn't in the store run the other way.  Very inconsistent! Pizza will be burned one day and the next the crust will be under cooked and soupy,  Worth ZERO stars."
1,Negative,I can't even give this place a proper review because when I came here with my friends they sat us down with the menus and literally ignored us for 40 minutes. We weren't even able to put an order in. We kept on trying to get the attention of the servers walking around but I don't know if they just pretended not to see or they were actually paying that little attention to their guests. It wasn't even that busy. There were only a couple other tables in our area. There were groups of people that came in after us and got their orders taken and drinks served while we were just sitting there waiting for them. Like I work in a restaurant too so it's just mind blowing that you could ignore a table in your section so hard that they sit there for 40 minutes waiting to order. Like if it took 40 minutes for the food to come I could understand that more. But just to take our orders???? We ended up leaving because we were staving and didn't want to wait any longer and just went to get pizza from pizza pizza.
1,Negative,"We've ordered from them in the past and it was always good.  Expensive, but good.  Tonight was a whole different story.  The guy who answered the phone was confused, sort of like he was a customer and heard the phone ringing so he grabbed it.  The next guy got our address wrong 3 times (there's only 4 numbers in it).  

Food gets here and, well, it just wasn't good.  We ordered extra cheese on our pizza and got about 1/2 as much as normal.  We ordered wedding soup.  I have no idea what it was that we got, but it was gross.  It was like some canned chicken broth, little pasta, 3 tiny meatballs, weird green stems and scrambled eggs.  Basically yellow swill with green stems floating in it.  BLECH!

The pizza that really had no taste was $16.50.  The Giant Eagle throw in the oven pizzas are much better than this was tonight.

I think we'll be crossing Sainatos off of our pizza place list.  $40 is too much to gamble with for pizza."
1,Negative,"Just had a ridiculous interaction with Linda, the owner, over a $7 Groupon coupon. Sad really. There are so many pizza places; she needs to appreciate it's the little things that keep customers happy"
1,Negative,"Last night we ordered from this location, my pizza had hair in it. This is after the delivery guy attempted to hold on to $20 in a tip and we had to gang up on him to get it back. Then when they redelivered the pizza over 30 mins later,  it still came with hair. I think it's absolutely ridiculous and nasty for kitchen workers not to wear gloves or hairnets and still deal with cash. This location and the workers are disgusting and they should be closed down before they get someone really sick."
1,Negative,"Not sure what these positive reviewers had... but we had the worst pizza ever here. It was literally bread and cheese, we hardly had any sauce. Wanted to like this place since it's close but nope won't be going back"
2,Negative,"Only giving it 2 stars because the pizza was good. A special was written on the outside board, but when I asked about it they said it was no longer available. Ordered garlic knots and pizza and only pizza was brought out. No plates and no garlic knots. When the pizza was brought out, we were asked if we wanted garlic bread instead, without any explanation. Decided not to get garlic bread. Hubby went next door to get doughnuts to take home with us, while we were waiting for our food. They wouldn't allow us to bring a dozen doughnuts in. The bathrooms were a mess with no soap and the service wasn't good. We won't be returning."
2,Negative,"I live literally two blocks from this place and have heard rave reviews from my boyfriends brother.  So we decided to give it a try.  We got mixed results.  However, it was never great.  We get take-out a lot.  The wings are small and soggy, not crispy.  The pizza is decent but has a weird almost cookie-like textured crust, which is not to my liking.  The sauce is weird too.  I remembered I ordered a chicken breast Philly cheese steak sandwich one time and by the time I got it home, I realize it was a half a roll with two dried up pieces of chicken, some onions and peppers, and no cheese.  I usually don't get upset but I was pissed.  There wasn't a lot of fries with my order either.  $9 for a piece of stale bread and dried up meat.  We don't order from there any more.  Rounders on Blue Diamond is a little further from us but well worth the drive.  

Home Plate is a fun little bar with lots of games and great atmosphere and a fun menu.  It gets really smoky, however, and the menu doesn't seem to deliver.  Everything looks good but disappoints in the end."
2,Negative,"I ordered delivery from here for a lot of people (4 pies). The service was good (fast and the pizzas were really hot when they got to us), and the price was low. The pizzas were not that great though. I'd order from here again for a big group, but if I'm just getting one pie, I'd go somewhere else."
2,Negative,"I usually don't order from pizza hut. It's expensive compared to others. Sorry I did -  what a waste of money. I ordered a thin crust that had very little cheese , was cold, looked like it sat around on a shelf for awhile. Won't be ordering from them again."
2,Negative,"It's great to see places like this popping up in the neighbourhood but I was disappointed with the quality of the food. You can find fantastic Italian food everywhere in Toronto so I guess I was expecting a lot. But if I'm going out for pizza or pasta, it needs to hit the mark. The pizza here was pretty terrible...  just tasteless dry dough...  and my bf had lamb ragout pasta, and yeah the portion was big but all we could taste was garlic. Maybe we shouldn't have chosen pizza or pasta at this Italian pizza & pasta restaurant.

Everyone seems to be blown away so far..... is it just because we're so happy to have something in the neighbourhood other than GBK and the food court at gerrard square mall? well played Aprile Bambina, well played..."
1,Negative,"This pizza joint offers a lunch buffet which I TRIED to have last week. I stopped in at 12:15 or so. No buffet. I asked the person working at the front about it and she said they were running behind and would have it out soon. So i sat down to wait a bit. After 10-15 minutes it was clear no buffet soon. So i went a few doors down to Bobbie O's BBQ and had their as usual great pulled pork sandwich. 

I had to walk past this place on the way back to my car 20 minutes later. Looked in the window. Still no buffet. 

So if I could, i would give no stars because i was unable to even try it.  

Judge for yourself."
1,Negative,"Family ate here tonight...had a deluxe 9"" pizza...had to have been store bought the nuked by this place...first time eating here...won't again...i can say the salads and sandwiches are pretty good...don't get the pizza..."
1,Negative,"I used to love Pizza Hut.  It used to be my one and only pizza place, but ever since moving into this neighborhood, I've had nothing but terrible pizza, so I switched to Papa Johns (!).  The pizza ends up really thin and greasy; there's really nothing to it.  What a waste.  Plus, they don't do the stuffed crust pizza promos that other Pizza Huts do...so, this place is just a lose-lose.  Gross, awful, and expensive.  Plus, the delivery drivers ALWAYS CALL YOU BEFORE THEY'VE ARRIVED, which means they're expecting you to meet them at the door, and they're not even there yet!  At least I don't waste money on tips?

After four months of Papa Johns, I thought to myself, ""That Pizza Hut couldn't have been THAT bad,"" so I tried it again.  Someone tell me how to get this gross, greasy taste out of my mouth.

In short, even if you like Pizza Hut, stay away.  This place is the worst Pizza Hut I've ever ordered from."
1,Negative,"We checked out the yelp reviews before ordering for delivery tonight. Although there were a few very bad reviews we decided to give it a shot. That was a mistake. 

We waited an hour and a half for an order that was estimated to be delivered at 40-50 minutes. At already over an hour, we checked the tracker to find our food had been cooked for over an hour and had yet to be delivered. 

Finally we got our food and not only was the delivery driver was rude, our food was completely cold. 

Wasted 30 dollars on cold mediocre pizza and terrible customer service. Don't order from this location."
2,Negative,"These people are rude. I ordered my pizza online, got a message saying it's ready, went to pick it up and noone greeted me. At all!! I stood there at the register and they didn't even acknowledge I was there. A customer came in after me and the lady looked around me to help HIM and still didn't acknowledge me! It took them 40 minutes to get my pizza out, which was cold! I counted 5 people came in and were greeted, ordered and got there pizzas BEFORE mine! Horrible.

I did call to express my disappointment and they gave me a credit."
2,Negative,Pizzas in this place are good. But for the price on the menu you can go to better places. The device is not good. Paper rolls to ideas napkins??? When I go out and I pay that price for pizza I expect something better. Will not go back.
1,Negative,"We have been to this location before and the pizza was great! This time it was 9pm on a Saturday night, we walked in to find 6 ppl sitting at the bar and  one  bartender working.  All the tables were empty so we chose one that was  clearly visible from the bar.  We aren't  gamblers and were only there for the pizza. We waited a couple minutes, the bartender never acknowledged us.  I then decided to keep my eye on him to see if he looked up or made any move to help us.  At one point he came out from the bar, I thought maybe to find a server or help us, no he went to the kitchen to retrieve food for someone at the bar.  No eye contact was ever made with us.  When another guy came in,clearly a regular, he was greeted with ""hi buddy"" immediately.   We waited a total of 10-12 minutes and no effort or eye contact was ever made to get us to move to the bar or order. I asked my husband ""Move to the bar, or leave?""  We left.  
It's a shame that this place that has excellent pizza probably won't make it because of no customer service. Good luck!"
1,Negative,"Ridiculous,  should be no stars as no food was prepared when I ordered for pick up. Placed order online for 4 pizzas and several orders of wings. Received confirmation email and pick up time and NO notification that that we were ""supposed""to call and confirm... 

Showed up at our designated time to pick up the order for our staff with of course nothing even started and was informed we were supposed to call and confirm by the older gentleman working there. 

Horrible customer service and respect for time.  Would hate to see you call to make an appointment at ouroffice and then we cancel it because you didn't call us again to confirm that you really did want your appointment you already scheduled. 

Little Caesars here we come. 

Juan"
1,Negative,"Zero Stars if I could!  PLEASE PLEASE PLEASE, someone open another kind of pizza place and not Domino's either!  I will say, that when they DO get the pizza right, it's pretty good but I have had soooo many problems with this place.  So far they have credited me with so much since they have messed up so often.  I really do not want the credits, I WANT THE PIZZA RIGHT!  One time I ordered online for a later delivery because we were not home yet they showed up 30 minutes before we were home and then tried to come back and deliver the same pizza.  Another time they got our order wrong and it took 90 minutes to get it right.  One time the delivery guy dropped my personal pan pizza on the ground while taking it out of the hot box and promised to get a new one out right away, it took over an hour (I live about a mile from the store).  Sometimes they forget the receipt, which really freaks me out because I have no proof of purchase with all of their mistakes.  For the most part the toppings are skimpy and I've actually taken pictures of the pizzas because I could not believe they would deliver a pizza like that and then I ordered a pizza and used a coupon code that was sent TO ME and it said it wasn't valid at this Pizza Hut.  Why the heck are they sending me coupons that DON'T work at the Pizza Hut I order from?

I'm to the point of opening my own pizza place that delivers because this is just crazy!  The only reason I continue ordering is that when the pizza IS FINALLY right, my kids like it but trust me, they would like it better if the pizza was right every time as I think they are tired of hearing of me complain about Pizza Hut!!!!"
1,Negative,"Haven't eaten here in a while. Tonight, ordered like 4 pizzas and bread sticks for take out. 


Terrible!   Undercooked.  Greasy. 

I'll never order from this location again. 

Entire slices had grease dripping from underneath. 

Breadsticks still had garlic dripping."
2,Negative,"I'm not sure about the other reviews - but I was there on Thursday and the pizza was TERRIBLE!!  No flavor, and it was expensive!  Including tax and tip it was a $23 pizza (medium, 10"") and I only ate 2 slices.  

The wings were good.  We had Honey Garlic, Dill Pickle, Suicide and Thai Peanut.  Don't order the thai peanut - they weren't good, but the rest were fine.

I would go back for the wings only and not the pizza.  Tuesday and Thursday is Wing Night.  10 Wings for $2.50.  we sat in the lounge.  The service was pretty quick."
2,Negative,"I don't know why you would spend 14$ on a pizza from this place when you can go to Albertson's, which is right across the street, and get a DiGiorno pizza for 4$ that tastes the exact same.  Plenty of better pizza places nearby, I suggest skipping this particular one."
2,Negative,"Okay pizza, was convenient for us because we live down the street. However, we will not be going there again because of the ""we support Red for Ed"" sign prominently displayed in their window.  We were going to eat there today but barely opened the door and walked out ... to another restaurant.  We are not interested in supporting socialist causes."
2,Negative,"Maybe I should have read the reviews prior...

Told me my pie would be to me within THE hour...I clarified within AN hour right?  Correct.  An hour seems a bit long for a place 2 miles away.  1:15 later, called in and aoh yes, the driver is just leaving now.  nice.  $5 off the next pie ok?  NO.  ok $10 off the next.  Fine.  Arrived 1:38 minutes after ordering.  No high hopes here.  

Pizza was luke warm at best.  Lovely.  and the wrong type!  We ordered DEEP DISH, got PAN.  Now if you read the menu, which I did, they have deep dish and pan.  Now I understand that.  called back and got a manager that tried to explain that deep dish means pan to them on their system!!  R U kidding me????  I am not interested in solving your corporate stupidity, I want the pizza I ordered and I ordered it exactly how it is listed on your site!

Now the only thing that kep them from a 1 star rating is the manager offered to send another pizza for free, which I turned into next time and I did not have the time to wait for another timely delivery.  So KUDOS to the manager for doing the right thing, however everything else left a lot to be desired.  I know I will go back for 1 more pizza at least..."
1,Negative,"I posted a negative review of the pizza, wings, and drink, mistakenly under my wife's account. The owner responded, no offer to make it right, just ""I'm sorry you didn't like our food"" and the he proceeded to defend bad food, slow delivery, a cup of ice(that they called a drink). If your gonna get a bad review offer to make it right for the unhappy customer to try to retain there business, rather than make excuses and say the customer is wrong. I read other reviews as well, and any responses to the bad reviews  were the same, excuses, saying there was nothing wrong, saying how they've been in business for 30 years, blah blah blah. Own it dude, your pizza sucks, your so called jumbo boneless wings that would satisfy a cat, and poor delivery time, and a cup 3/4 full of ice when finished, do not make for ""good food""! and when I said I have had caffeteria pizza better, I mean it, my school pizza was better than this tasteless, soggy, no topping, cardboard pizza. I moved here from Mi. and I have been looking for a ""good pizza"", so far Pizza Hut is the best I've found in Charlotte. Romanello's is worse than Domino's, at least when I had an issue at Dominos' they gave me my order remade another day for free, and a free item of my choice. So while they messed up initially, they made it right, that is why I will go back to Domino's, but never to Romanello's."
